team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Anaheim Ducks,2007-01-28,2,4,1,14.3,80.0,28.0,31.0,59.6,Dallas Stars,vs,0.6,0.6,1.0,2.4,2.7,3.2,3.3,16.919999999999995,91.66,28.8,19.4,52.17999999999999
Anaheim Ducks,2007-01-31,2,2,1,33.3,100.0,40.0,25.0,46.6,Phoenix Coyotes,vs,0.6,0.8,1.0,2.2,2.8,3.2,3.0,11.199999999999998,87.66,29.6,22.0,53.67999999999999
Anaheim Ducks,2007-02-03,0,0,3,0.0,75.0,36.0,20.0,47.6,Nashville Predators,@,0.8,1.0,1.0,2.2,2.9,3.0,2.9,17.859999999999996,87.66,29.6,23.6,51.14
Anaheim Ducks,2007-02-06,2,7,4,0.0,60.0,31.0,38.0,41.1,San Jose Sharks,@,0.8,1.0,0.9,1.8,2.6,2.4,2.8,14.519999999999996,87.66,30.4,23.6,49.739999999999995
Anaheim Ducks,2007-02-07,0,2,3,0.0,80.0,22.0,29.0,58.9,San Jose Sharks,vs,1.2,1.0,0.9,3.0,2.9,2.4,3.0,14.519999999999996,79.66,31.8,27.2,47.760000000000005
Anaheim Ducks,2007-02-10,0,0,1,0.0,83.3,32.0,21.0,55.0,Dallas Stars,@,1.2,0.9,0.9,3.0,2.7,2.4,2.8,9.519999999999996,79.0,31.4,28.6,50.760000000000005
Anaheim Ducks,2007-02-13,0,0,2,0.0,80.0,39.0,29.0,53.2,Colorado Avalanche,@,0.8,0.7,0.8,2.2,2.2,2.4,2.8,6.659999999999997,79.66,32.2,26.6,49.839999999999996
Anaheim Ducks,2007-02-15,2,5,4,60.0,100.0,40.0,26.0,63.1,Phoenix Coyotes,@,0.4,0.6,0.7,1.8,2.0,2.6,2.8,0.0,75.66,32.0,27.4,51.160000000000004
Anaheim Ducks,2007-02-17,2,2,2,20.0,80.0,34.0,32.0,52.5,Los Angeles Kings,@,0.8,0.8,0.8,2.8,2.3,2.8,2.6,11.999999999999996,80.66,32.8,28.6,54.260000000000005
Anaheim Ducks,2007-02-18,1,3,3,28.6,71.4,42.0,24.0,47.5,Los Angeles Kings,vs,0.8,1.0,0.8,1.8,2.4,2.4,2.4,15.999999999999996,84.66,33.4,27.4,56.54
Anaheim Ducks,2007-02-20,1,2,3,25.0,50.0,40.0,31.0,60.0,Vancouver Canucks,vs,1.0,1.1,0.85,2.0,2.5,2.4,2.4,21.72,82.94000000000001,37.4,26.4,54.260000000000005
Anaheim Ducks,2007-02-23,0,1,4,0.0,100.0,25.0,21.0,48.1,Dallas Stars,@,1.2,1.0,0.9,2.4,2.3,2.8,2.6,26.72,76.28,39.0,28.4,55.260000000000005
Anaheim Ducks,2007-02-25,2,5,3,28.6,60.0,41.0,26.0,55.2,Colorado Avalanche,vs,1.2,0.8,0.9,2.6,2.2,3.2,2.9,26.72,80.28,36.2,26.8,54.239999999999995
Anaheim Ducks,2007-02-26,2,3,2,0.0,80.0,19.0,42.0,53.7,San Jose Sharks,@,1.2,1.0,1.0,2.6,2.7,3.0,2.9,20.439999999999998,72.28,36.4,26.8,52.660000000000004
Anaheim Ducks,2007-03-01,1,3,4,50.0,83.3,30.0,21.0,55.9,Los Angeles Kings,@,1.2,1.0,1.0,2.8,2.3,3.0,2.7,16.439999999999998,72.28,33.4,28.8,52.9
Anaheim Ducks,2007-03-02,2,3,1,40.0,100.0,25.0,31.0,67.2,San Jose Sharks,vs,1.2,1.1,1.0,2.8,2.4,3.2,2.8,20.72,74.66,31.0,28.2,54.580000000000005
Anaheim Ducks,2007-03-04,2,2,2,0.0,100.0,35.0,14.0,44.6,Nashville Predators,vs,1.4,1.3,1.0,3.0,2.7,2.8,2.8,23.72,84.66,28.0,28.2,56.02
Anaheim Ducks,2007-03-07,2,2,1,33.3,100.0,26.0,25.0,57.6,Phoenix Coyotes,vs,1.8,1.5,1.05,3.2,2.9,2.4,2.8,23.72,84.66,30.0,26.8,55.32000000000001
Anaheim Ducks,2007-03-09,2,5,1,40.0,100.0,32.0,29.0,44.1,Edmonton Oilers,vs,1.8,1.5,1.15,2.6,2.6,2.0,2.5,24.659999999999997,92.66,27.0,26.6,55.8
Anaheim Ducks,2007-03-11,2,4,2,28.6,100.0,24.0,26.0,53.5,Vancouver Canucks,vs,1.8,1.5,1.25,3.0,2.9,1.8,2.4,32.66,96.66,29.6,24.0,53.88000000000001
Anaheim Ducks,2007-03-14,1,4,4,0.0,85.7,38.0,27.0,54.2,Columbus Blue Jackets,vs,2.0,1.6,1.35,3.2,3.0,1.4,2.3,28.379999999999995,100.0,28.4,25.0,53.4
Anaheim Ducks,2007-03-16,2,5,2,42.9,75.0,26.0,33.0,59.6,Chicago Blackhawks,vs,1.8,1.6,1.3,3.4,3.2,2.0,2.4,20.38,97.14000000000001,31.0,24.2,50.8
Anaheim Ducks,2007-03-18,0,3,5,0.0,50.0,27.0,29.0,57.6,Los Angeles Kings,vs,1.8,1.8,1.3,4.0,3.6,2.0,2.2,28.959999999999997,92.14000000000001,29.2,28.0,53.8
Anaheim Ducks,2007-03-22,0,1,2,0.0,100.0,23.0,21.0,51.2,Phoenix Coyotes,@,1.4,1.6,1.3,4.2,3.4,2.8,2.4,22.3,82.14000000000001,29.4,28.8,53.8
Anaheim Ducks,2007-03-23,2,3,2,66.7,75.0,35.0,36.0,40.8,Dallas Stars,vs,1.0,1.4,1.2,3.4,3.2,3.0,2.4,14.3,82.14000000000001,27.6,27.2,55.220000000000006
Anaheim Ducks,2007-03-26,0,0,1,0.0,100.0,25.0,28.0,39.6,Detroit Red Wings,@,1.0,1.5,1.3,3.2,3.2,3.0,2.2,21.919999999999995,77.14000000000001,29.8,29.2,52.67999999999999
Anaheim Ducks,2007-03-28,2,3,1,0.0,66.7,23.0,21.0,51.0,Chicago Blackhawks,@,0.8,1.3,1.3,2.4,2.9,2.4,2.2,21.919999999999995,80.0,27.2,29.4,49.760000000000005
Anaheim Ducks,2007-03-29,2,5,2,50.0,100.0,31.0,25.0,50.9,Columbus Blue Jackets,@,0.8,1.3,1.4,2.0,3.0,2.2,2.1,13.339999999999998,78.34,26.6,27.0,48.04
Anaheim Ducks,2007-03-31,2,3,2,50.0,100.0,27.0,22.0,51.1,St. Louis Blues,@,1.2,1.3,1.4,2.4,3.3,1.6,2.2,23.339999999999996,88.34,27.4,26.2,46.7
Anaheim Ducks,2007-04-04,1,2,2,25.0,100.0,39.0,31.0,35.2,San Jose Sharks,vs,1.6,1.3,1.4,2.8,3.1,1.6,2.3,33.339999999999996,88.34,28.2,26.4,46.68
Anaheim Ducks,2007-04-06,1,1,1,0.0,100.0,22.0,30.0,52.8,Dallas Stars,@,1.4,1.2,1.4,2.6,2.9,1.6,2.3,24.999999999999993,93.34,29.0,25.4,45.56
Anaheim Ducks,2007-04-07,2,4,3,66.7,100.0,25.0,45.0,53.9,Columbus Blue Jackets,@,1.6,1.2,1.4,2.8,2.6,1.6,2.0,24.999999999999993,93.34,28.4,25.8,48.2
Anaheim Ducks,2007-09-29,0,1,4,12.5,57.1,27.0,21.0,47.5,Los Angeles Kings,@,1.6,1.2,1.5,3.0,2.5,2.0,2.1,38.339999999999996,100.0,28.8,30.6,48.78
Anaheim Ducks,2007-09-30,2,4,1,50.0,100.0,25.0,23.0,52.6,Los Angeles Kings,vs,1.2,1.2,1.4,2.2,2.3,2.4,2.0,30.839999999999996,91.41999999999999,28.0,29.8,48.1
Anaheim Ducks,2007-10-03,1,2,2,20.0,71.4,15.0,42.0,46.7,Detroit Red Wings,@,1.2,1.4,1.4,2.4,2.6,2.2,1.9,30.839999999999996,91.42,27.6,30.0,48.4
Anaheim Ducks,2007-10-05,0,0,4,0.0,72.7,28.0,37.0,57.6,Columbus Blue Jackets,@,1.2,1.3,1.4,2.4,2.5,2.2,1.9,29.839999999999996,85.7,22.8,32.2,50.7
Anaheim Ducks,2007-10-06,0,4,5,20.0,80.0,23.0,29.0,53.6,Pittsburgh Penguins,@,1.0,1.3,1.3,2.2,2.5,2.8,2.2,29.839999999999996,80.24,24.0,33.6,51.660000000000004
Anaheim Ducks,2007-10-10,2,2,1,0.0,100.0,30.0,19.0,55.6,Boston Bruins,vs,0.6,1.1,1.2,2.2,2.6,3.2,2.6,20.499999999999993,76.24,23.6,30.4,51.6
Anaheim Ducks,2007-10-14,0,0,2,0.0,100.0,37.0,25.0,47.1,Minnesota Wild,vs,1.0,1.1,1.2,2.4,2.3,2.6,2.5,17.999999999999993,84.82000000000001,24.2,30.0,53.220000000000006
Anaheim Ducks,2007-10-15,2,6,3,18.2,88.9,29.0,35.0,40.8,Detroit Red Wings,vs,0.6,0.9,1.1,1.6,2.0,2.8,2.5,7.999999999999995,84.82000000000001,26.6,30.4,52.120000000000005
Anaheim Ducks,2007-10-17,2,3,1,0.0,100.0,31.0,29.0,51.9,Nashville Predators,vs,0.8,1.0,1.1,2.4,2.4,3.0,2.6,7.639999999999995,88.32000000000001,29.4,29.0,50.940000000000005
Anaheim Ducks,2007-10-20,0,1,3,11.1,66.7,21.0,23.0,50.0,Dallas Stars,@,1.2,1.1,1.15,3.0,2.6,2.4,2.6,7.639999999999995,93.78,30.0,27.4,49.8
Anaheim Ducks,2007-10-23,0,2,4,0.0,60.0,16.0,33.0,46.0,St. Louis Blues,@,1.2,0.9,1.05,2.4,2.3,2.0,2.6,5.859999999999994,91.12,29.6,26.2,49.08
Anaheim Ducks,2007-10-25,0,0,1,0.0,100.0,31.0,21.0,66.7,Phoenix Coyotes,vs,0.8,0.9,1.05,2.4,2.4,2.6,2.6,5.859999999999994,83.12,26.8,29.0,47.160000000000004
Anaheim Ducks,2007-10-28,1,2,2,0.0,100.0,32.0,22.0,48.4,Edmonton Oilers,vs,0.8,0.7,1.05,2.4,2.0,2.4,2.6,5.859999999999994,83.12,25.6,28.2,51.08
Anaheim Ducks,2007-11-01,2,1,1,0.0,83.3,34.0,20.0,51.9,Columbus Blue Jackets,vs,0.6,0.7,1.0,1.6,2.0,2.2,2.6,2.2199999999999944,85.34,26.2,25.6,52.6
Anaheim Ducks,2007-11-03,2,5,2,33.3,80.0,39.0,32.0,52.4,Phoenix Coyotes,@,0.6,0.9,1.1,1.2,2.1,2.2,2.3,2.2199999999999944,82.0,26.8,23.8,52.6
Anaheim Ducks,2007-11-05,0,0,5,0.0,33.3,19.0,24.0,40.0,Dallas Stars,vs,1.0,1.1,1.1,2.0,2.2,2.0,2.0,6.659999999999994,84.66,30.4,25.6,53.08
Anaheim Ducks,2007-11-07,1,5,6,40.0,71.4,27.0,29.0,44.8,Phoenix Coyotes,vs,1.0,0.9,1.0,1.6,2.0,2.2,2.4,6.659999999999994,79.32000000000001,31.0,23.8,51.879999999999995
Anaheim Ducks,2007-11-09,2,2,2,0.0,83.3,26.0,24.0,53.1,San Jose Sharks,vs,1.2,1.0,0.95,2.6,2.5,3.2,2.8,14.659999999999993,73.6,30.2,25.4,47.5
Anaheim Ducks,2007-11-13,2,3,3,50.0,75.0,33.0,32.0,46.3,Los Angeles Kings,vs,1.4,1.0,1.0,2.6,2.1,3.2,2.7,14.659999999999993,70.26,29.0,25.8,48.44
Anaheim Ducks,2007-11-15,2,6,3,0.0,80.0,32.0,29.0,35.5,Los Angeles Kings,@,1.4,1.0,1.05,3.0,2.1,3.6,2.9,24.659999999999993,68.6,28.8,28.2,47.32000000000001
Anaheim Ducks,2007-11-17,2,1,1,0.0,100.0,29.0,29.0,55.8,San Jose Sharks,@,1.4,1.2,1.05,3.2,2.6,3.8,2.9,17.999999999999993,68.6,27.4,27.6,43.94
Anaheim Ducks,2007-11-21,0,1,2,16.7,66.7,18.0,24.0,51.2,Dallas Stars,@,1.8,1.4,1.15,3.4,2.5,3.0,2.6,17.999999999999993,81.94000000000001,29.4,28.6,47.1
Anaheim Ducks,2007-11-23,1,3,3,25.0,80.0,26.0,38.0,54.7,Phoenix Coyotes,vs,1.6,1.4,1.05,2.6,2.6,2.2,2.7,13.339999999999995,81.0,27.6,27.6,48.379999999999995
Anaheim Ducks,2007-11-25,2,3,2,0.0,80.0,32.0,25.0,64.4,Los Angeles Kings,vs,1.4,1.4,1.05,2.8,2.7,2.4,2.8,18.339999999999996,80.34,27.6,30.4,48.7
Anaheim Ducks,2007-11-27,0,0,4,0.0,80.0,26.0,33.0,50.0,Vancouver Canucks,@,1.4,1.4,1.15,2.8,2.9,2.2,2.9,8.339999999999995,81.34,27.4,29.0,52.32000000000001
Anaheim Ducks,2007-11-29,2,4,1,100.0,83.3,26.0,39.0,46.3,Calgary Flames,@,1.0,1.2,1.15,1.6,2.4,2.4,3.1,8.339999999999995,81.34,26.2,29.8,55.220000000000006
Anaheim Ducks,2007-11-30,0,1,5,0.0,87.5,22.0,35.0,43.9,Edmonton Oilers,@,1.0,1.4,1.15,2.2,2.8,2.4,2.7,28.339999999999996,78.0,25.6,31.8,53.32000000000001
Anaheim Ducks,2007-12-02,0,0,4,0.0,60.0,25.0,21.0,53.5,Edmonton Oilers,vs,1.0,1.3,1.15,2.2,2.4,3.0,2.6,24.999999999999993,82.16,26.4,34.0,51.86
Anaheim Ducks,2007-12-05,2,4,1,66.7,100.0,33.0,23.0,59.3,Buffalo Sabres,vs,0.8,1.1,1.05,1.6,2.2,3.2,2.8,19.999999999999993,78.16,26.2,30.6,51.620000000000005
Anaheim Ducks,2007-12-07,2,5,3,16.7,66.7,22.0,42.0,46.8,Chicago Blackhawks,@,0.8,1.1,1.05,1.8,2.3,3.0,2.6,33.339999999999996,82.16,26.4,30.2,50.6
Anaheim Ducks,2007-12-08,0,2,4,0.0,90.0,23.0,33.0,50.8,Nashville Predators,@,1.2,1.1,1.15,2.8,2.2,2.8,2.6,36.67999999999999,79.5,25.6,32.0,49.959999999999994
Anaheim Ducks,2007-12-10,2,4,3,50.0,77.8,28.0,35.0,39.7,Columbus Blue Jackets,@,0.8,0.9,1.15,2.4,2.3,3.4,2.9,16.679999999999996,80.84,25.0,30.8,50.86
Anaheim Ducks,2007-12-12,0,2,3,0.0,100.0,35.0,20.0,57.8,Vancouver Canucks,vs,1.2,1.1,1.25,3.0,2.6,3.0,3.0,26.679999999999996,78.9,26.2,30.8,50.019999999999996
Anaheim Ducks,2007-12-14,0,2,5,50.0,33.3,30.0,19.0,43.4,Minnesota Wild,vs,1.2,1.0,1.2,3.4,2.5,2.8,3.0,26.679999999999996,86.9,28.2,30.6,50.88
Anaheim Ducks,2007-12-16,1,1,1,0.0,100.0,31.0,37.0,41.2,San Jose Sharks,vs,0.8,0.8,1.1,3.0,2.4,3.6,3.3,23.339999999999996,73.55999999999999,27.6,29.8,47.7
Anaheim Ducks,2007-12-18,2,2,0,20.0,100.0,16.0,20.0,41.7,San Jose Sharks,@,0.6,0.9,1.05,2.2,2.5,3.2,3.0,19.999999999999993,80.22,29.4,28.8,46.58
Anaheim Ducks,2007-12-19,2,2,1,0.0,100.0,38.0,12.0,56.9,Colorado Avalanche,vs,1.0,0.9,1.15,2.2,2.3,2.4,2.9,23.999999999999993,82.22,28.0,26.2,44.760000000000005
Anaheim Ducks,2007-12-22,2,5,2,25.0,80.0,24.0,29.0,54.9,San Jose Sharks,@,1.0,1.1,1.2,1.8,2.4,2.0,2.5,13.999999999999995,86.66,30.0,21.6,48.2
Anaheim Ducks,2007-12-27,2,2,1,0.0,100.0,23.0,16.0,39.1,Edmonton Oilers,@,1.4,1.3,1.2,2.4,2.9,1.8,2.3,18.999999999999993,82.66,27.8,23.4,47.62
Anaheim Ducks,2007-12-29,0,3,5,50.0,83.3,32.0,35.0,53.5,Calgary Flames,@,1.8,1.3,1.2,2.4,2.7,1.0,2.3,8.999999999999995,96.0,26.4,22.8,46.76
Anaheim Ducks,2007-12-30,0,1,2,0.0,66.7,22.0,22.0,44.4,Vancouver Canucks,@,1.6,1.1,1.1,2.8,2.5,1.8,2.5,18.999999999999993,92.66,26.6,22.4,49.22
Anaheim Ducks,2008-01-02,2,2,1,20.0,100.0,34.0,27.0,58.0,Columbus Blue Jackets,vs,1.2,1.1,1.0,2.6,2.4,2.2,2.3,14.999999999999995,86.0,27.8,22.8,49.76
Anaheim Ducks,2008-01-04,2,2,1,14.3,100.0,32.0,21.0,45.1,Chicago Blackhawks,vs,1.2,1.1,1.1,2.6,2.2,2.2,2.1,18.999999999999993,86.0,27.0,25.8,49.980000000000004
Anaheim Ducks,2008-01-05,1,2,2,0.0,75.0,31.0,34.0,47.9,Phoenix Coyotes,@,1.2,1.3,1.15,2.0,2.2,2.0,1.9,16.859999999999992,90.0,28.6,24.2,48.019999999999996
Anaheim Ducks,2008-01-07,2,5,2,66.7,50.0,37.0,22.0,54.2,Nashville Predators,vs,1.0,1.4,1.1,2.0,2.2,2.2,1.6,16.859999999999992,85.0,30.2,27.8,49.78
Anaheim Ducks,2008-01-09,2,5,0,50.0,100.0,24.0,28.0,45.5,Toronto Maple Leafs,vs,1.4,1.5,1.2,2.4,2.6,1.6,1.7,20.199999999999996,78.34,31.2,25.2,49.92
Anaheim Ducks,2008-01-13,2,4,3,0.0,66.7,29.0,29.0,36.7,San Jose Sharks,vs,1.8,1.5,1.2,3.2,2.9,1.2,1.7,30.199999999999996,85.0,31.6,26.4,50.14
Anaheim Ducks,2008-01-15,2,4,2,40.0,100.0,36.0,24.0,43.1,Dallas Stars,vs,1.8,1.5,1.3,3.6,3.1,1.6,1.9,26.199999999999996,78.34,30.6,26.8,45.88
Anaheim Ducks,2008-01-17,2,2,1,14.3,85.7,16.0,34.0,46.9,Nashville Predators,@,1.8,1.5,1.4,4.0,3.0,1.8,1.9,31.339999999999996,78.34,31.4,27.4,45.480000000000004
Anaheim Ducks,2008-01-18,2,4,2,25.0,100.0,27.0,27.0,56.6,Minnesota Wild,@,2.0,1.5,1.4,4.0,3.0,1.6,1.9,34.199999999999996,80.48,28.4,27.4,45.28
Anaheim Ducks,2008-01-20,0,2,5,20.0,80.0,20.0,27.0,56.1,Dallas Stars,@,2.0,1.7,1.4,3.8,3.1,1.6,1.6,25.859999999999996,90.47999999999999,26.4,28.4,45.76
Anaheim Ducks,2008-01-23,0,1,2,20.0,83.3,25.0,33.0,49.1,Detroit Red Wings,vs,1.6,1.7,1.4,3.2,3.2,2.6,1.9,19.859999999999992,86.47999999999999,25.6,28.2,47.88000000000001
Anaheim Ducks,2008-01-24,0,1,3,0.0,83.3,32.0,31.0,51.6,Los Angeles Kings,@,1.2,1.5,1.3,2.6,3.1,2.4,2.0,23.859999999999992,89.8,24.8,29.0,50.36
Anaheim Ducks,2008-01-30,0,1,5,0.0,100.0,21.0,23.0,69.6,Minnesota Wild,@,0.8,1.3,1.3,2.0,3.0,2.6,2.2,15.859999999999994,86.46,24.0,30.4,52.06
Anaheim Ducks,2008-02-01,1,0,0,0.0,100.0,30.0,20.0,42.4,St. Louis Blues,@,0.4,1.2,1.3,1.8,2.9,3.4,2.5,12.999999999999995,89.32000000000001,25.0,28.2,56.6
Anaheim Ducks,2008-02-02,0,0,3,0.0,66.7,27.0,25.0,51.7,Philadelphia Flyers,@,0.2,1.1,1.3,1.0,2.4,3.0,2.3,7.999999999999995,89.32000000000001,25.6,26.8,53.760000000000005
Anaheim Ducks,2008-02-05,2,3,0,16.7,100.0,26.0,25.0,43.4,New York Islanders,@,0.2,0.9,1.2,0.6,1.9,2.6,2.6,3.9999999999999942,86.66,27.0,26.4,52.879999999999995
Anaheim Ducks,2008-02-07,2,4,1,50.0,100.0,19.0,33.0,48.3,New York Rangers,@,0.6,0.9,1.2,1.0,1.8,2.2,2.3,3.339999999999994,90.0,27.2,24.8,51.739999999999995
Anaheim Ducks,2008-02-08,2,2,1,0.0,100.0,24.0,35.0,42.6,New Jersey Devils,@,1.0,0.9,1.2,1.6,1.8,1.8,2.2,13.339999999999995,93.34,24.6,25.2,51.08
Anaheim Ducks,2008-02-10,2,3,2,0.0,75.0,19.0,29.0,50.0,Detroit Red Wings,@,1.4,0.9,1.2,1.8,1.8,1.0,2.2,13.339999999999995,93.34,25.2,27.6,45.68
Anaheim Ducks,2008-02-12,2,2,1,33.3,100.0,29.0,33.0,56.7,Colorado Avalanche,@,1.6,0.9,1.3,2.4,1.7,1.4,2.2,13.339999999999995,88.34,23.0,29.4,47.2
Anaheim Ducks,2008-02-15,0,2,4,0.0,50.0,22.0,21.0,55.1,Dallas Stars,vs,2.0,1.1,1.4,2.8,1.7,1.0,1.8,19.999999999999993,95.0,23.4,31.0,48.2
Anaheim Ducks,2008-02-17,2,4,2,33.3,66.7,36.0,25.0,50.8,Calgary Flames,vs,1.6,1.1,1.3,2.6,1.8,1.8,2.0,16.659999999999993,85.0,22.6,30.2,50.54
Anaheim Ducks,2008-02-20,2,2,2,16.7,100.0,22.0,28.0,46.2,Colorado Avalanche,vs,1.6,1.3,1.3,2.6,2.1,2.0,1.9,13.319999999999993,78.34,26.0,28.6,51.04
Anaheim Ducks,2008-02-22,2,2,1,0.0,100.0,29.0,17.0,50.0,St. Louis Blues,vs,1.6,1.5,1.35,2.6,2.2,2.2,1.6,16.659999999999993,78.34,25.6,27.2,51.760000000000005
Anaheim Ducks,2008-02-24,2,6,3,22.2,100.0,28.0,32.0,59.7,Chicago Blackhawks,vs,1.6,1.6,1.35,2.4,2.4,2.0,1.7,16.659999999999993,83.34,27.6,24.8,51.760000000000005
Anaheim Ducks,2008-02-29,2,3,1,28.6,80.0,25.0,23.0,56.5,Calgary Flames,vs,1.6,1.8,1.35,3.2,3.0,2.4,1.7,14.439999999999992,83.34,27.4,24.6,52.36
Anaheim Ducks,2008-03-03,2,3,1,33.3,100.0,31.0,25.0,53.3,Ottawa Senators,vs,2.0,1.8,1.35,3.4,3.0,1.8,1.8,20.159999999999993,89.34,28.0,25.0,52.64
Anaheim Ducks,2008-03-05,0,0,3,0.0,77.8,19.0,28.0,49.1,Chicago Blackhawks,@,2.0,1.8,1.35,3.2,2.9,1.6,1.8,20.159999999999993,96.0,27.0,25.0,53.14
Anaheim Ducks,2008-03-06,0,0,1,0.0,100.0,27.0,30.0,48.0,Colorado Avalanche,@,1.6,1.6,1.25,2.8,2.7,1.8,2.0,16.819999999999993,91.56,26.4,25.0,53.720000000000006
Anaheim Ducks,2008-03-09,2,3,1,0.0,100.0,37.0,21.0,59.3,Montréal Canadiens,vs,1.2,1.4,1.15,2.4,2.4,1.8,1.9,16.819999999999993,91.56,26.0,27.6,53.32000000000001
Anaheim Ducks,2008-03-11,1,2,2,0.0,75.0,37.0,39.0,52.1,Phoenix Coyotes,@,1.2,1.4,1.25,1.8,2.5,1.4,1.9,12.379999999999994,91.56,27.8,25.4,53.239999999999995
Anaheim Ducks,2008-03-12,2,4,1,25.0,83.3,31.0,31.0,39.1,Vancouver Canucks,vs,1.0,1.5,1.3,1.6,2.5,1.6,1.7,6.659999999999994,90.56,30.2,28.6,52.36
Anaheim Ducks,2008-03-15,2,5,2,20.0,100.0,33.0,40.0,48.9,St. Louis Blues,vs,1.0,1.5,1.4,1.8,2.5,1.6,1.6,4.999999999999995,87.22,30.2,29.8,49.519999999999996
Anaheim Ducks,2008-03-19,2,2,1,40.0,100.0,17.0,21.0,57.5,Dallas Stars,@,1.4,1.5,1.5,2.8,2.8,1.4,1.6,8.999999999999995,91.66,33.0,32.2,49.48
Anaheim Ducks,2008-03-21,0,1,2,0.0,85.7,13.0,43.0,47.9,San Jose Sharks,@,1.8,1.5,1.55,3.2,2.8,1.4,1.6,16.999999999999993,91.66,31.0,30.4,51.379999999999995
Anaheim Ducks,2008-03-22,2,2,1,16.7,80.0,15.0,31.0,51.1,Phoenix Coyotes,@,1.4,1.3,1.55,2.8,2.3,1.6,1.5,16.999999999999993,88.8,26.2,34.8,49.1
Anaheim Ducks,2008-03-26,2,1,1,20.0,50.0,40.0,32.0,55.9,Los Angeles Kings,vs,1.6,1.3,1.55,2.8,2.2,1.4,1.5,20.339999999999996,89.8,21.8,33.2,48.9
Anaheim Ducks,2008-03-28,0,1,3,33.3,66.7,24.0,27.0,54.2,San Jose Sharks,vs,1.6,1.3,1.55,2.2,2.0,1.4,1.5,19.339999999999996,83.14000000000001,23.6,33.4,52.260000000000005
Anaheim Ducks,2008-03-30,2,2,2,14.3,100.0,32.0,25.0,47.9,Dallas Stars,vs,1.2,1.3,1.45,1.4,2.1,1.6,1.5,21.999999999999993,76.48,21.8,30.8,53.32000000000001
Anaheim Ducks,2008-04-05,2,4,3,0.0,100.0,26.0,31.0,44.2,Los Angeles Kings,@,1.2,1.5,1.45,1.4,2.3,1.8,1.6,16.859999999999992,76.47999999999999,24.8,31.6,51.4
Anaheim Ducks,2008-04-06,2,2,2,20.0,50.0,43.0,34.0,52.6,Phoenix Coyotes,vs,1.6,1.5,1.45,2.0,2.4,2.0,1.8,16.859999999999992,79.34,27.4,29.2,50.660000000000004
Anaheim Ducks,2008-10-09,0,1,4,0.0,71.4,29.0,41.0,41.7,San Jose Sharks,@,1.6,1.6,1.55,2.0,2.4,2.2,1.8,17.519999999999992,73.34,33.0,29.8,50.959999999999994
Anaheim Ducks,2008-10-12,0,2,4,0.0,80.0,35.0,24.0,59.4,Phoenix Coyotes,vs,1.2,1.4,1.45,2.0,2.1,2.8,2.1,13.519999999999992,77.62,30.8,31.6,48.120000000000005
Anaheim Ducks,2008-10-14,0,3,6,0.0,66.7,26.0,23.0,45.6,Los Angeles Kings,@,1.2,1.2,1.35,2.2,1.8,3.0,2.3,6.859999999999994,80.28,33.0,31.0,49.160000000000004
Anaheim Ducks,2008-10-15,0,2,3,0.0,75.0,35.0,28.0,59.3,Edmonton Oilers,vs,0.8,1.0,1.25,2.4,1.9,3.8,2.8,3.9999999999999942,73.62,31.8,30.6,48.7
Anaheim Ducks,2008-10-17,2,4,0,14.3,100.0,20.0,38.0,40.4,San Jose Sharks,vs,0.4,1.0,1.15,2.0,2.0,3.8,2.9,3.9999999999999942,68.62,33.6,30.0,51.720000000000006
Anaheim Ducks,2008-10-19,0,1,3,0.0,100.0,33.0,24.0,56.4,Carolina Hurricanes,vs,0.4,1.0,1.15,2.4,2.2,3.4,2.8,2.8599999999999945,78.62,29.0,30.8,49.28
Anaheim Ducks,2008-10-21,2,2,2,0.0,100.0,21.0,38.0,40.7,Toronto Maple Leafs,@,0.4,0.8,1.05,2.4,2.2,3.2,3.0,2.8599999999999945,84.34,29.8,27.4,52.21999999999999
Anaheim Ducks,2008-10-24,2,4,3,33.3,71.4,32.0,30.0,55.2,Ottawa Senators,@,0.8,1.0,1.15,2.4,2.3,2.8,2.9,2.8599999999999945,88.34,27.0,30.2,48.480000000000004
Anaheim Ducks,2008-10-25,2,6,4,66.7,83.3,25.0,51.0,40.5,Montréal Canadiens,@,1.2,1.0,1.25,2.6,2.5,2.2,3.0,9.519999999999992,89.28,28.2,31.6,50.4
Anaheim Ducks,2008-10-27,2,3,2,20.0,100.0,24.0,32.0,58.2,Columbus Blue Jackets,@,1.6,1.0,1.25,3.4,2.7,2.4,3.1,22.859999999999992,90.94,26.2,36.2,46.64
Anaheim Ducks,2008-10-29,2,5,4,37.5,71.4,34.0,38.0,50.0,Detroit Red Wings,vs,1.6,1.0,1.3,3.2,2.8,2.8,3.1,23.999999999999993,90.94,27.0,35.0,50.2
Anaheim Ducks,2008-10-31,1,6,6,33.3,60.0,37.0,29.0,52.9,Vancouver Canucks,vs,2.0,1.2,1.3,4.0,3.2,3.0,3.1,31.499999999999993,85.22,27.2,37.8,48.92
